polymer_type,natural_fiber,fiber_percentage,molecular_weight,moisture_content,ph,temperature,density,tensile_strength,elastic_modulus,flexural_strength,impact_strength,degradation_time,weight_loss,water_absorption,biodegradation_rate
Starch,Bamboo,27.217607499616616,33071.20635884683,2.6580926202303514,7.43263813137674,28.55345234776133,1.499,49.54,5.46,69.07,6.34,326.4,63.4,19.44,0.247
Cellulose,Jute,49.35152152535758,131327.0841682431,8.367990970866366,4.788043914080147,27.45216309325613,1.612,83.24,7.95,121.25,11.42,265.3,75.27,37.87,0.352
PGA,Kenaf,46.88529485503564,247695.12133275752,7.972771975119923,6.529060646552981,22.380908307173282,1.696,108.23,8.87,149.63,13.16,364.9,59.59,35.46,0.191
PHA,Wood Flour,45.6345013338625,78727.63692881602,10.466853332311452,6.574970722028919,47.98722019806392,1.368,48.22,6.8,76.59,10.45,214.3,88.62,37.87,0.496
Gelatin,Sisal,46.24029713985818,209323.40933955307,11.884727739825266,5.411772144674221,36.90072666616623,1.409,95.78,7.74,133.76,12.86,282.3,70.99,39.56,0.293
Gelatin,Hemp,12.913750589543653,84058.53711446805,17.124780109518735,4.681826635591285,48.65301842231774,1.303,37.6,3.63,51.33,6.17,230.8,85.36,33.5,0.455
PHA,Sugarcane Bagasse,10.45030476993374,79523.80059423987,5.974549183251332,5.400476088341996,45.8536646290795,1.293,40.52,3.64,52.22,5.54,305.4,67.82,18.19,0.273
PLGA,Kenaf,52.38242425697122,277129.6306316022,12.48874406220585,5.421558057837789,20.906854311432788,1.452,108.18,8.86,151.65,14.58,328.9,60.58,42.89,0.188
Chitosan,Banana Fiber,51.04460136894441,115288.11305636406,2.078899030453129,7.252095010934651,27.418557533893974,1.478,82.15,8.16,119.04,11.07,301.4,69.24,31.43,0.29
PLA,Hemp,42.47250672254999,150246.11806480878,1.516615522887624,5.435117834844375,29.460837095021816,1.358,110.74,7.17,153.1,10.83,323.5,65.16,26.23,0.234
PCL,Wood Flour,38.3248159923546,263605.78099999035,1.9184104827680706,5.861056771052398,34.694654281297176,1.233,87.28,7.63,121.52,12.69,366.3,57.76,26.1,0.218
Cellulose,Wood Flour,25.177943856531364,87446.27217375243,8.90704393528956,4.689719844149309,41.48385786942446,1.579,45.25,5.53,64.72,7.31,264.5,75.35,27.61,0.316
PBS,Flax,17.32454253679018,200155.84682651443,10.657716999227457,6.995783981196521,40.42305247237301,1.338,75.63,4.99,98.32,8.57,344.3,60.72,27.89,0.222
Collagen,Rice Husk,41.721104075141,323702.29240469215,1.6024921682681055,6.39657502412714,49.61815823436856,1.439,93.07,8.64,129.64,14.33,356.1,60.59,26.92,0.203
Cellulose,Banana Fiber,55.21690509453623,207224.58220111637,8.040790417309125,5.879877880560186,47.69967802109254,1.678,92.69,9.1,133.67,13.5,264.7,73.24,37.59,0.317
PCL,Jute,29.034811665598248,45630.64531949742,2.1741353447982377,7.311521379106963,25.588001556139737,1.245,60.65,5.43,85.47,7.54,324.8,64.89,23.38,0.243
Silk,Flax,21.676685862259696,218703.1278966754,12.279184898330588,7.228487594119303,45.796013980091644,1.401,82.8,5.47,107.07,9.76,317.2,64.13,30.09,0.248
PLGA,Bamboo,19.89079974192201,58849.087844607304,11.915328522455146,5.81162862481385,45.28805786755929,1.343,35.52,4.1,49.82,6.25,244.3,76.97,29.98,0.365
PBS,Sisal,6.303788359486174,120279.85293865058,14.439035803928023,7.337630604789965,37.24395186281977,1.304,41.15,3.5,55.25,5.43,312.7,66.34,26.7,0.269
PBS,Banana Fiber,33.617419720673595,301896.0337099237,10.513304331921434,5.892839638819069,30.143623349612625,1.345,89.16,7.5,118.57,12.51,367.7,59.59,34.24,0.196
PHBV,Jute,59.352981642015735,33542.120981957734,11.778672167138328,5.3879970974043845,26.258503852465758,1.464,69.92,7.7,105.99,11.16,199.3,94.95,45.25,0.554
Gelatin,Bamboo,49.83807438766273,54644.25877267892,6.110418337264637,7.379319405597922,26.37372075556831,1.42,59.89,7.37,92.68,10.51,270.3,73.14,35.46,0.286
PLLA,Nanocellulose,54.3611094990892,146276.5211777187,2.9099879995905518,7.412102940714198,30.13478522197402,1.433,160.0,8.55,195.0,12.39,305.9,66.49,32.76,0.272
HA,Rice Husk,39.16402529515283,349806.6815677918,13.665551672608599,7.963067753713114,35.118395214246334,1.175,78.11,7.59,110.52,14.4,352.6,62.66,40.37,0.225
HA,Rice Husk,31.479552576551296,123396.44994298983,11.595745000647089,6.503777005482153,37.51462643068125,1.161,39.53,5.35,60.57,9.3,280.2,71.83,33.34,0.305
PBS,Rice Husk,59.47513540720633,80327.87799553,16.982475217254944,5.429515890502364,29.751202348306606,1.44,34.76,7.9,64.07,12.03,185.4,95.26,48.0,0.588
PLGA,Flax,29.59391608513658,205815.08251143966,17.822226387674597,7.847588280067492,30.69737402726902,1.401,84.98,6.18,116.55,10.1,308.4,64.26,40.53,0.258
PLLA,Coir,55.42568166423957,196161.60690252908,15.480186802581509,5.198667786144323,20.405581081232366,1.444,61.67,8.61,96.67,13.48,275.7,74.08,48.0,0.304
Collagen,Sugarcane Bagasse,46.90146448310542,173878.268297228,17.762760683264247,8.254454350351127,20.063585436734318,1.43,55.68,7.32,85.41,11.86,285.1,71.26,47.13,0.31
Chitosan,Sugarcane Bagasse,23.203813388092897,332929.2006537436,12.18286389551623,5.7266141244758915,47.21547361106063,1.446,81.11,6.68,108.39,11.49,346.4,61.32,31.22,0.222
PHA,Kenaf,32.66842007891418,119647.798704166,3.0171611639475207,4.575051868145888,20.420411768802918,1.344,77.4,6.11,108.58,9.17,329.8,61.87,24.49,0.23
PCL,Wood Flour,26.138107197003574,123863.7533638292,2.982236896233026,5.247065286966966,20.993642614084685,1.225,54.74,5.07,79.08,8.17,353.5,62.64,23.12,0.203
Starch,Sisal,12.49228007912807,74882.23084386693,14.817476274065912,6.159167352669655,26.169059237959452,1.461,35.35,3.86,48.63,4.78,297.3,70.11,29.93,0.284
PLA,Wood Flour,24.622161985920613,253132.1657331761,5.408197192270456,4.720757215064877,42.30195459523212,1.316,76.58,6.22,101.7,10.47,346.0,62.05,24.69,0.22
PHA,Coir,53.8935086354052,132838.23074577225,2.50630541878265,6.138083910268311,40.367612448833846,1.409,70.08,8.2,104.52,12.6,277.6,70.9,32.92,0.307
Collagen,Nanocellulose,46.39496269419874,286876.89377460885,9.292530978125942,5.3115283295570945,39.41531226772162,1.462,160.0,8.55,195.0,14.06,313.7,66.03,36.79,0.239
Collagen,Nanocellulose,20.266959086591413,340962.52075933444,6.691656619923036,4.575817327451171,37.248594893930644,1.377,122.66,6.43,160.86,11.11,398.2,54.83,23.76,0.123
PCL,Nanocellulose,25.235232220364612,43979.27743698943,11.204460949007316,5.696025910843424,26.05096990608378,1.238,75.83,4.63,100.55,6.85,271.7,72.86,33.97,0.31
Collagen,Jute,38.903865765358695,347799.0048185999,11.40249206506826,5.405218218434345,31.938012212391314,1.455,105.46,8.36,144.64,13.63,366.0,58.37,36.97,0.164
Starch,Bamboo,27.887689825466808,111313.35243426701,12.744766519454872,6.179038907481569,34.34300072727692,1.493,47.55,5.65,67.51,7.93,277.6,71.48,33.56,0.3
PHBV,Bamboo,32.66742640005096,164435.3143214488,11.011298336195892,7.536061292037572,37.47328425923091,1.418,60.66,6.21,86.6,9.67,295.4,66.26,34.03,0.283
PHBV,Nanocellulose,43.39926261027903,278877.8734376615,7.78514777571834,6.539102200014198,25.95287928777045,1.38,160.0,8.12,195.0,13.51,363.0,60.02,33.65,0.225
HA,Sisal,30.698796647921142,242905.9654845838,1.8905005392188805,7.57226106166713,41.87100994030095,1.121,97.09,6.37,130.9,11.7,377.7,56.64,23.9,0.186
Alginate,Flax,15.503338431695768,279099.81466715946,16.433959724038445,5.846716894024507,29.267438248720033,1.445,77.18,5.4,99.38,9.44,365.7,56.29,31.5,0.153
Alginate,Sisal,33.631566552315604,179226.2450300348,6.894208542032332,4.55273837319502,39.80672209870477,1.507,85.39,6.75,120.94,10.55,299.7,67.55,27.94,0.277
PHBV,Sisal,24.586502661940084,323141.4651433163,9.867984487679138,8.188692557260914,35.41949495194129,1.339,96.54,6.6,128.65,11.79,386.3,55.93,29.74,0.166
PGA,Bamboo,20.990382565224245,282781.0577296353,10.68947016351012,5.758858026310975,37.766433821129056,1.586,77.61,6.52,103.25,9.74,356.6,60.15,28.5,0.199
Chitosan,Rice Husk,23.04597086085855,128952.95213877635,6.695073423199816,6.607510549646095,32.39445218740128,1.398,50.62,5.34,70.07,7.91,332.2,64.13,23.38,0.214
PLLA,Sisal,29.145121961950313,333513.6708316032,6.589935780520456,6.376858788440043,33.35207163611971,1.342,105.67,7.18,145.87,12.66,400.2,57.96,27.07,0.203
PHA,Sisal,53.76372285793916,337537.3418964334,5.80421513265151,6.832340328607559,46.04562985174921,1.381,133.77,9.47,185.32,16.14,340.7,62.37,38.59,0.208
PBS,Wood Flour,45.37314073816101,162817.13784215815,5.515330182422671,8.039856413795494,34.276260119779046,1.389,70.84,7.27,106.21,11.64,306.7,66.84,33.55,0.235
Chitosan,Rice Husk,41.7335066175749,238627.356156029,2.001529541014805,7.968978010566564,43.816664707643326,1.467,78.93,8.23,112.36,12.17,348.0,62.66,28.05,0.19
PBS,Bamboo,30.919311598495337,290725.9312684491,17.30559092754868,8.424120906969899,31.850737540800147,1.33,71.62,6.67,99.41,11.58,327.5,65.64,41.01,0.202
Silk,Flax,5.100647093232588,291536.22939886316,11.32238496984058,6.613477064179848,41.015964261014894,1.375,71.53,4.81,88.82,8.57,398.0,56.84,21.72,0.201
Collagen,Sugarcane Bagasse,23.730289129150023,34519.53430104236,3.2831056504216365,8.189856774304353,26.986855950529936,1.403,42.82,4.78,61.71,6.6,316.8,62.33,20.0,0.207
PLA,Kenaf,49.725562198871046,231284.36257489325,11.26731394111831,6.429800942315692,47.510570023839136,1.424,101.15,8.03,143.93,13.84,262.6,76.25,39.93,0.339
Collagen,Bamboo,26.349400023475685,341583.775184194,5.33208531669198,4.677615356958862,49.018290003021136,1.4,93.8,7.26,122.95,12.28,361.4,59.15,24.22,0.206
Chitosan,Bamboo,36.01005187872023,104031.08729477477,6.6262538461524505,5.084779470556528,47.03973114549936,1.468,57.27,6.3,83.92,9.33,247.2,78.88,28.85,0.389
HA,Sisal,16.260689899090323,284594.8349366203,14.719275108472528,5.835944292470753,30.392520900993482,1.096,73.69,5.11,97.62,10.34,373.9,56.56,33.99,0.178
PHBV,Wood Flour,55.372175801518495,200959.23874463438,16.115733310556614,7.401830630964216,28.294702092540447,1.443,64.16,8.31,96.27,13.62,272.1,73.13,47.5,0.347
PBS,Coir,55.774373965538665,100870.46756445168,13.047094235580776,4.825486009612971,25.47318871933432,1.442,48.48,7.88,79.71,11.53,236.7,80.63,44.47,0.383
Gelatin,Nanocellulose,13.03387111770946,46332.15170687872,16.887594457346786,5.946207897572427,46.18982826523343,1.294,46.38,3.28,63.12,4.95,229.8,82.51,32.02,0.42
PCL,Hemp,44.82874220634827,273174.94752544246,16.432946553707552,8.429444187643595,23.558493468216575,1.272,108.76,7.72,149.38,14.01,323.3,64.65,45.57,0.221
Silk,Banana Fiber,9.138117926355214,131270.51184794464,10.594306976824015,7.642721505106303,39.269908685270025,1.393,42.61,3.9,58.16,6.42,327.1,65.29,23.54,0.22
PHBV,Wood Flour,37.92011898890538,150187.52898083348,16.479469879930054,6.787982894004266,29.94391948234062,1.392,48.29,6.37,74.78,10.17,277.8,71.82,42.61,0.289
Chitosan,Coir,14.8259507954298,185273.93703968354,10.492466194481288,4.747081012804714,25.637539845011077,1.398,53.76,4.95,68.11,7.83,350.8,62.4,26.02,0.193
HA,Sisal,13.013788886906212,192302.36895081864,3.2205209852711416,4.558475650666891,25.534558937682625,1.109,70.3,4.44,91.95,7.93,386.1,58.58,18.63,0.204
PCL,Sisal,5.226589956596842,95979.38463053154,15.18601210871967,4.920992943409522,46.12910272959074,1.179,29.43,2.76,37.66,5.22,259.0,74.12,29.15,0.35
Starch,Sugarcane Bagasse,56.74714252770718,244605.4368603107,3.6648406647080396,5.808520196693488,45.794616081424444,1.61,91.09,9.86,136.07,14.01,290.1,66.79,34.43,0.275
PLA,Flax,50.60888703362518,251612.79358587955,6.713342208413567,6.925573383832832,28.16086306989886,1.38,137.4,8.66,186.4,13.99,352.1,60.72,36.84,0.19
Gelatin,Coir,9.26115564918775,75536.29583975792,7.766581137865471,5.2899206623465975,21.01300803659415,1.288,38.11,3.29,50.32,5.06,347.7,62.09,20.34,0.234
PBS,Jute,37.96565855368628,200531.052772026,14.820218012679124,4.704604297043531,46.07260335576602,1.408,75.83,6.97,105.97,11.14,246.3,79.1,38.67,0.37
Chitosan,Sugarcane Bagasse,17.80940291395781,224962.9914327338,2.878355132101563,4.863393292306879,21.719760309443803,1.399,72.4,5.67,96.44,9.1,406.0,54.41,16.88,0.142
PHA,Nanocellulose,19.520873517678368,89600.49388809357,8.84153416710577,6.207179807364494,22.54160556688863,1.319,75.58,4.58,99.07,6.78,336.5,63.33,27.52,0.206
PLLA,Hemp,53.07936769217959,316227.88048938074,8.705810882552138,7.592508057573874,44.65762104461263,1.435,138.61,9.26,189.43,15.52,314.7,66.46,38.61,0.273
PLGA,Flax,11.287916008066123,184504.27557609227,11.105643951997406,7.784350202466866,44.516587982753535,1.367,64.34,4.36,87.83,7.14,332.9,62.46,24.14,0.278
PCL,Wood Flour,38.0819574614674,66809.07445312549,7.338834898482431,5.664209664072207,26.074690777762008,1.236,45.5,5.91,68.39,8.83,276.5,70.91,33.17,0.321
Chitosan,Banana Fiber,27.0690544238455,137006.77683878233,11.02318121972772,7.1537526669746185,21.146550291061413,1.436,57.51,5.56,84.49,8.36,343.9,60.75,31.65,0.218
HA,Banana Fiber,15.49403297966593,182627.34344788926,17.76725561838342,6.0708392427888445,21.88946594336662,1.096,45.77,3.97,61.4,8.02,340.9,61.84,36.48,0.223
PHBV,Wood Flour,29.855494139446435,33246.12898582526,2.6805615590854144,8.390050813985173,33.60167723968982,1.423,45.08,5.62,64.74,6.72,298.4,69.32,22.89,0.283
PLLA,Coir,56.72691079083705,40211.1602231917,15.931369535815492,6.119843673879495,32.547037464974466,1.419,34.84,7.36,59.57,11.02,188.5,93.88,48.0,0.6
PGA,Nanocellulose,47.98855270768037,47766.59049939773,6.592385728168058,6.083614521858324,25.46866882847134,1.655,136.56,7.25,189.96,9.76,262.7,74.96,34.44,0.362
PCL,Nanocellulose,12.266127075001682,202203.27228781866,9.184321197771489,6.506270453382755,47.271207848911615,1.216,79.68,4.54,104.1,7.98,331.7,64.05,24.41,0.221
Gelatin,Wood Flour,51.7186356844706,137548.22279600677,13.728438470858148,4.602010120037809,36.572276465848184,1.478,57.44,7.91,88.75,11.96,218.8,86.91,44.59,0.448
PLLA,Jute,56.55922909430937,315793.29537791986,16.515601646880032,6.171713119286928,44.22016772360067,1.454,108.21,9.55,152.35,15.84,273.5,73.42,48.0,0.316
HA,Banana Fiber,20.2330354463214,208954.8391452462,1.6497454783534005,7.81483205740154,23.111780444102354,1.079,73.38,5.21,99.35,9.43,424.3,52.92,19.66,0.146
PHBV,Sisal,23.338083253344124,273166.8252226915,12.426172525678087,6.94832805880416,49.203756091660296,1.33,82.96,5.94,115.42,10.56,326.1,61.88,31.51,0.189
Chitosan,Nanocellulose,11.947045964213025,249882.61656162314,2.6476136040530367,8.377684309545268,44.29212940420703,1.368,95.7,5.37,122.45,8.55,392.0,56.53,15.85,0.172
Collagen,Coir,23.97170574319582,196502.63271607217,10.173695566322852,5.802491556173408,28.63472126587525,1.433,59.26,5.82,81.78,9.4,343.7,63.93,27.63,0.197
PLA,Wood Flour,42.02274384267867,268310.5407248399,13.871041457222677,5.146097150203799,20.623566529603174,1.374,72.24,7.83,105.46,13.2,324.8,63.76,41.07,0.251
HA,Sisal,19.968525830294723,204305.82491767325,4.297313331699728,7.502305504701738,24.93526362577441,1.116,78.34,5.27,102.57,9.13,401.4,52.75,23.06,0.159
Gelatin,Rice Husk,5.3753755921806,153346.01766094414,14.102452109413921,4.6746279664124355,32.55518497015346,1.28,37.65,3.41,50.91,5.62,320.0,68.69,25.62,0.271
PHA,Banana Fiber,23.61995561984093,169457.54640244748,6.6073746868807826,5.138223491689996,20.089563571671736,1.294,66.0,5.34,93.87,8.22,359.5,58.49,23.4,0.174
Collagen,Bamboo,29.924571593280294,298320.4286540421,11.574093660636676,6.527798923935995,21.225215262815386,1.395,82.46,7.04,113.79,12.05,393.8,54.02,32.95,0.188
Gelatin,Sisal,36.14958205813901,210247.53859953498,12.35767713867171,7.514154643709968,22.959080651984593,1.418,86.95,6.96,120.49,11.31,338.9,61.91,37.72,0.243
PLGA,Nanocellulose,42.61038073969108,150734.767411941,12.208181998770065,6.9038799356396225,44.29149379800727,1.427,134.15,7.15,181.15,11.12,248.3,80.34,38.98,0.38
Gelatin,Bamboo,8.398138932582356,87517.80850759939,1.8059891385893116,8.479570273494069,36.40597414847743,1.258,47.5,3.53,60.58,5.06,353.7,60.86,14.48,0.232
PLLA,Nanocellulose,30.83635699146926,188514.5095045457,4.012521127836701,7.119761620604477,25.729422750623264,1.366,123.06,6.56,163.34,10.43,374.4,55.24,24.74,0.211
PLGA,Coir,19.64993544762101,110769.31505039192,15.627344390893848,7.399869370656855,27.933988164398215,1.357,36.2,4.22,50.84,7.31,309.5,65.92,33.73,0.275
PLA,Kenaf,57.13832610494736,335785.56100107846,17.007397497818197,8.47566398432161,39.26536246418644,1.42,115.68,9.39,162.21,16.49,284.6,71.18,48.0,0.277
PLLA,Sugarcane Bagasse,24.794418038665743,187114.26708834822,10.80052016484446,6.869850104737309,29.558304656472256,1.33,58.2,5.6,81.97,9.28,339.5,61.48,29.52,0.208
Starch,Sisal,10.506803429592871,32863.44764456228,11.350027471702939,7.358473453348644,40.46397513817508,1.428,34.02,3.43,44.67,4.06,283.8,71.37,23.61,0.258
Alginate,Bamboo,7.28203199243641,59720.70063823175,13.958004735977589,5.693310352484057,43.346847303945985,1.408,28.21,3.21,36.65,4.82,265.8,73.79,26.25,0.302
PHBV,Coir,19.597323817719854,120983.83734737361,8.200737224321847,6.647022069240999,29.19873299218458,1.383,46.93,4.72,66.56,7.24,330.4,63.9,23.79,0.236
PLLA,Nanocellulose,14.838330638545344,59492.109343459524,6.912269684070933,8.147809628143285,30.995380732253587,1.322,62.81,4.08,82.53,5.06,314.3,65.17,21.45,0.22
HA,Sisal,40.73897947833085,316067.91215852846,14.175327483058847,7.91328781672394,21.50222661291649,1.186,101.54,7.46,138.99,13.7,370.9,56.85,40.82,0.201
PHA,Coir,51.583159793919826,303392.50137616985,1.966713339921087,5.725151660897806,44.5939501669928,1.401,96.63,9.27,136.4,15.02,329.9,61.91,30.23,0.202
PHBV,Banana Fiber,22.190728690864436,340675.68284056213,16.108213754056678,5.9288715600239925,38.182110783029025,1.348,79.92,6.24,106.98,11.39,357.0,58.03,35.81,0.166
Collagen,Nanocellulose,36.77853002282697,256068.99659001915,8.774891659081426,7.885494438438606,46.64805484474209,1.464,141.67,7.31,187.36,11.96,312.3,66.67,31.82,0.186
Silk,Kenaf,45.166790233957926,236548.6547878451,9.819772146103787,5.638695646161441,25.66758849013644,1.468,99.84,7.98,138.07,12.69,326.8,63.82,38.25,0.215
PCL,Kenaf,26.916822902663423,325518.9241266485,11.965589601457163,8.050471873067192,48.81801325527253,1.226,91.46,6.56,121.89,12.39,345.4,61.08,32.3,0.239
Silk,Hemp,8.647908623593716,332845.8063380238,6.027364847460028,7.595077770841533,41.2020701784484,1.367,90.83,5.61,118.4,9.84,438.8,52.06,18.34,0.145
Chitosan,Sugarcane Bagasse,17.60517010102819,310796.1097227528,11.35689360892018,5.109425929280081,25.89831021419241,1.378,75.92,5.95,100.48,10.65,394.6,53.29,26.85,0.164
PCL,Flax,53.568619444877584,305671.31002234324,12.935142623025135,7.379059920387239,33.889154393187155,1.298,141.27,9.0,193.0,15.5,316.0,66.02,46.04,0.245
Gelatin,Sugarcane Bagasse,50.34641464401922,244945.04174199296,3.44586892394309,7.837307581711648,40.96852839109178,1.396,87.38,8.59,124.26,14.22,328.5,62.55,31.48,0.264
Cellulose,Coir,9.759289085315437,30513.903116686335,10.087767879709999,5.077371008660304,20.509179440680228,1.474,27.74,3.45,39.51,4.44,319.4,64.9,23.35,0.235
PHA,Flax,17.317179785198245,167445.45610548888,6.935432246333673,6.329395219848888,43.40859928877586,1.272,77.05,4.85,101.9,8.25,326.1,64.46,23.83,0.229
PBS,Hemp,47.3040905167826,233412.0867773912,10.69640247356575,7.9505126547200335,48.43040853863799,1.401,113.7,8.06,158.1,13.04,277.3,70.02,39.36,0.316
PCL,Jute,31.7244027593851,205080.76174227352,1.8513557436986354,5.294600031488799,22.444890960394627,1.262,89.17,6.56,123.05,10.68,375.8,57.9,24.33,0.206
HA,Sisal,46.798186743264836,292760.52156507917,13.754225877484274,6.296356578018122,46.94353283289486,1.197,106.3,7.77,147.26,14.32,283.3,68.57,45.69,0.273
Cellulose,Banana Fiber,16.610085941418056,292048.7284845215,4.278674325020786,6.95108084084909,33.93331787336068,1.559,86.84,6.34,114.06,9.92,427.4,50.28,17.82,0.126
HA,Nanocellulose,57.39839765436511,221578.24302771382,12.874884636304898,4.889009437637181,35.46796151253006,1.243,160.0,8.54,195.0,14.35,252.1,78.71,47.6,0.368
PGA,Wood Flour,48.09840968399446,37038.09704290038,14.185446050520426,5.348223152711878,45.20324037124125,1.712,41.5,7.19,70.54,9.28,167.2,98.0,43.37,0.723
PCL,Flax,15.859877865430443,148185.58474710968,13.918097875323054,6.366921506808055,37.689743376977816,1.202,59.83,4.26,78.52,7.73,308.0,66.36,31.8,0.226
PLA,Flax,35.714706037399395,103221.30730991166,14.988784560632102,5.994725424137956,30.542772664220898,1.342,80.54,5.98,113.07,9.33,250.3,78.73,40.17,0.397
